Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,
p025,F04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p025,F05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p025,F06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p025,F07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p025,F08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p025,F09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p025,F10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p025,F11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p025,F12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,A01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,A02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,A03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,A04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,A05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,A06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,A07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,A08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,A09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,A10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,A11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,A12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,B01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,B02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,B03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,B04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,B05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,B06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,B07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,B08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,B09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,B10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,B11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,B12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2688,1,,,
p026,E01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,E02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,E03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,E04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,E05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,E06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,E07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,E08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,E09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,E10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,E11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,E12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,F01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,F02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,F03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,F04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,F05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,F06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,F07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,F08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,F09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,F10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,F11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p026,F12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2688,1,,,
p027,A01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,A02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,A03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,A04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,A05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,A06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,A07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,A08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,A09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,A10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,A11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,A12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,B01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,B02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,B03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,B04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,B05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,B06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,B07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,B08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,B09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,B10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,B11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,B12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p027,E01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,E02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,E03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,E04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,E05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,E06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,E07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,E08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,E09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,E10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,E11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,E12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,F01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,F02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,F03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,F04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,F05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,F06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,F07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,F08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,F09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,F10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,F11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p027,F12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,A01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,A02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,A03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,A04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,A05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,A06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,A07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,A08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,A09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,A10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,A11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,A12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,B01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,B02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,B03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,B04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,B05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,B06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,B07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,B08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,B09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,B10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,B11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,B12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p028,E01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,E02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,E03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,E04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,E05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,E06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,E07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,E08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,E09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,E10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,E11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,E12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,F01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,F02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,F03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,F04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,F05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,F06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,F07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,F08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,F09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,F10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,F11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p028,F12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,A01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,A02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,A03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,A04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,A05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,A06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,A07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,A08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,A09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,A10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,A11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,A12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,B01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,B02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,B03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,B04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,B05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,B06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,B07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,B08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,B09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,B10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,B11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,B12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA882,1,,,
p029,E01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,E02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,E03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,E04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,E05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,E06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,E07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,E08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,E09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,E10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,E11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,E12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,F01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,F02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,F03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,F04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,F05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,F06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,F07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,F08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,F09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,F10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,F11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p029,F12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA882,1,,,
p033,A01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,A02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,A03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,A04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,A05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,A06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,A07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,A08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,A09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,A10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,A11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,A12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,B01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,B02,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,B03,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,B04,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,B05,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,B06,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,B07,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,B08,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,B09,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,B10,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,B11,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,B12,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0,,,ECA2689,1,,,
p033,E01,48h,10,15h_HB101_OD100_20221214_ESAS,DMSO,1,ivermectin_50,0.5,,,ECA2689,1,,,
